GEOID,totpop_race,wht_pop,blk_pop,amin_pop,asn_pop,hisp_pop,hpi_pop,oth_pop,two_pop,thr_pop,totpop_ed,LessHS,HSGrad,SomeCol,BADeg,GradDeg,totpop_pov,pov_pop,allcit_pop,nat_pop,fbnat_pop,fb_pop,nat_ins,fbnat_ins,fb_ins,wht_pop_pct,blk_pop_pct,amin_pop_pct,asn_pop_pct,hisp_pop_pct,hpi_pop_pct,oth_pop_pct,two_pop_pct,thr_pop_pct,LessHS_pct,HSGrad_pct,SomeCol_pct,BADeg_pct,GradDeg_pct,pov_pop_pct,nat_pct,fbnat_pct,fb_pct,nat_ins_pct,fbnat_ins_pct,fb_ins_pct
01067,17133,11851,4549,30,68,449,17,0,169,169,12168,2509,3961,1876,1250,826,16752,2316,16813,16667,98,48,15047,89,23,69.17060643203176,26.551100215957508,0.17510068289266328,0.39689488122337013,2.6206735539601937,0.09922372030584253,0,0.9864005136286698,0.9864005136286698,20.61965811965812,32.5525969756739,15.417488494411572,10.27284681130835,6.788297172912558,13.825214899713467,99.13162433830965,0.28549336822696725,0.28549336822696725,90.28019439611208,90.81632653061224,47.91666666666667
01069,104702,69580,28021,262,909,3479,45,296,2185,2035,72199,10076,22558,11852,9682,5990,103568,18885,103775,101279,1182,1314,91273,1023,576,66.45527306068651,26.762621535405245,0.2502339974403545,0.8681782582949705,3.322763653034326,0.042979121697770815,0.28270711161200357,2.086875131325094,1.9436113923325247,13.955871964985663,31.24420005817255,16.41573983019155,13.410158035429854,8.296513802130223,18.2343967248571,97.59479643459407,1.2662009154420621,1.2662009154420621,90.12036058807847,86.5482233502538,43.83561643835616
01071,51852,46277,1775,582,232,1519,55,43,1374,1364,36999,6218,15177,5724,3525,1650,51312,9536,51352,50642,388,322,45992,330,147,89.24824500501427,3.4232045051299855,1.1224253644989586,0.44742729306487694,2.9294916300239144,0.10607112551106997,0.08292833449047288,2.649849571858366,2.630563912674535,16.805859617827508,41.020027568312656,15.470688396983704,9.527284521203276,4.459579988648342,18.584346741502962,98.61738588565197,0.6270447110141767,0.6270447110141767,90.81789818727538,85.05154639175258,45.65217391304348
01073,659680,329108,282363,1052,10335,25557,201,1316,10205,9291,449743,44684,118636,63319,91545,58579,645406,103417,652887,626011,9274,17602,575407,8239,9042,49.889037108901285,42.80302570943488,0.15947125879214166,1.566668687848654,3.8741511035653655,0.03046931845743391,0.199490662139219,1.5469621634731991,1.408410138248848,9.935452024823066,26.378620678921074,14.078929521971437,20.354958276171057,13.024994274507886,16.023557264729487,95.88351429879903,2.696025499052669,2.696025499052669,91.9164359731698,88.83976709079145,51.369162595159644
01075,13885,11940,1479,3,17,229,0,106,111,111,9837,1737,3912,1403,818,356,13692,2827,13720,13602,25,93,12216,25,25,85.9920777817789,10.651782499099747,0.021606049693914296,0.12243428159884767,1.6492617933021245,0,0.7634137558516384,0.799423838674829,0.799423838674829,17.657822506861848,39.768222018908205,14.262478397885534,8.315543356714446,3.6189895293280467,20.647093193105462,99.1399416909621,0.6778425655976676,0.6778425655976676,89.8103220114689,100,26.881720430107524
01077,92556,78414,9388,363,593,2476,62,104,1166,1146,63606,8026,22873,8387,9455,5493,90346,13175,91654,89840,664,1150,82220,490,687,84.7206015817451,10.143048532780155,0.39219499546220665,0.640693201953412,2.6751372142270626,0.06698647305415101,0.11236440641341457,1.2597778642119366,1.238169324517049,12.618306449077132,35.960443983272015,13.185862968902304,14.864949847498663,8.63597773794925,14.582826024395104,98.02081742204378,1.2547188338752262,1.2547188338752262,91.51825467497774,73.79518072289156,59.73913043478261
01079,33058,25285,3496,1852,65,724,27,0,1655,1563,23314,4825,9605,2925,1970,960,32753,5906,32793,32495,77,221,29644,77,103,76.48678080948635,10.57535241091415,5.602274789763446,0.19662411519148162,2.1900901445943495,0.08167463246415392,0,5.006352471413879,4.728053723758243,20.695719310285664,41.198421549283694,12.546109633696492,8.449858454147723,4.117697520802951,18.031936005862057,99.09126947824231,0.673924313115604,0.673924313115604,91.22634251423295,100,46.60633484162896
01081,161152,108684,36623,296,6626,5925,0,273,2786,2664,97055,8849,23026,15155,19015,15258,155265,30423,159913,150948,3048,5917,139578,2812,5096,67.44191818903892,22.725749602859413,0.1836775218427323,4.111646147736299,3.6766530976965845,0,0.16940528196981733,1.728802621127879,1.653097696584591,9.117510689815052,23.724692184843647,15.614857554994591,19.591983926639532,15.720982947813095,19.59424210221235,94.39382664323726,3.700136949466272,3.700136949466272,92.46760473805548,92.25721784776903,86.12472536758492
01083,94727,72508,12880,648,1301,5700,54,21,1644,1586,65942,10098,20044,9320,11450,5521,91626,12436,91733,88261,1502,1970,80900,1305,710,76.54417431144236,13.596968129466783,0.6840710673831115,1.3734204609034384,6.017291796425518,0.05700592228192596,0.022168969776304538,1.7355136339164123,1.674285050724714,15.313457280640563,30.39640896545449,14.133632586212125,17.363743896151163,8.372509174729307,13.572566738698622,96.21510252580859,2.1475368733171267,2.1475368733171267,91.659963064094,86.88415446071905,36.04060913705584
01085,10079,2485,7495,13,0,50,0,0,36,36,7062,1529,2800,853,652,385,9936,2664,9977,9901,10,66,9093,10,0,24.655223732513146,74.36253596586963,0.12898104970731225,0,0.4960809604127394,0,0,0.35717829149717234,0.35717829149717234,21.651090342679126,39.64882469555367,12.078731237609743,9.232512036250354,5.451713395638629,26.811594202898554,99.23824797033176,0.6615214994487321,0.6615214994487321,91.83920816079184,100,0
01087,18708,2966,15442,16,32,152,0,11,89,89,12033,2190,3633,1482,1414,1036,16359,3995,18449,18336,64,49,16978,50,36,15.854180029933717,82.54222792388283,0.08552490912978404,0.17104981825956808,0.8124866367329484,0,0.05879837502672654,0.4757323070344238,0.4757323070344238,18.19995013712291,30.19197207678883,12.31613064073797,11.751018033740547,8.609656777196044,24.420808117855614,99.3875006775435,0.26559705133069544,0.26559705133069544,92.59380453752182,78.125,73.46938775510205
01089,362276,234316,87115,2044,9492,17928,290,1032,10206,9912,247760,20562,51126,33950,64350,41585,352884,44038,356952,337205,10057,9690,312416,9241,5642,64.67886362883547,24.04658326800561,0.5642107122746194,2.620101800836931,4.9487131358411816,0.08004946504874737,0.28486568251830097,2.8171891044397093,2.7360355088385653,8.299160477881822,20.63529221827575,13.702776880852438,25.972715531159185,16.784388117533098,12.47945500504415,94.46788363701563,2.714650709339071,2.714650709339071,92.64868551771178,91.88624838421,58.224974200206404
01091,19321,8672,10348,21,0,196,0,0,84,84,13092,2118,4970,2112,1136,973,19056,4174,19098,19025,12,61,17368,12,31,44.88380518606697,53.55830443558822,0.10869002639614926,0,1.0144402463640598,0,0,0.43476010558459705,0.43476010558459705,16.17781851512374,37.962114268255426,16.13198900091659,8.677054689886955,7.432019553926061,21.903862300587743,99.61776102209654,0.31940517331657764,0.31940517331657764,91.2904073587385,100,50.81967213114754
01093,29866,27433,1025,141,54,777,0,0,436,436,21272,4345,7408,3608,1683,1032,29386,5137,29400,29029,192,179,26631,105,93,91.85361280385723,3.431996249916293,0.47210875242750955,0.18080760731266324,2.601620571887765,0,0,1.4598540145985401,1.4598540145985401,20.42591199699135,34.8251222264009,16.961263632944714,7.911808950733358,4.851447912749154,17.481113455386918,98.73809523809524,0.608843537414966,0.608843537414966,91.73929518757105,54.6875,51.955307262569825
01095,95643,77236,2549,349,573,13357,51,98,1463,1397,63955,11761,19920,10104,8306,4081,94283,19147,94805,87771,1537,5497,79595,1296,2254,80.75447236075823,2.6651192455276393,0.36489863345984547,0.5991029139612936,13.96547577972251,0.05332329600702613,0.10246437271938354,1.529646707025083,1.460640088663049,18.389492611992807,31.146900164177936,15.79860839652881,12.987256664842468,6.381049175201313,20.308008866921927,92.5805600970413,5.798217393597384,5.798217393597384,90.68485034920418,84.32010409889395,41.004184100418414
01097,414114,235599,147186,3140,7837,12018,47,1504,6967,6599,278838,37736,94715,37414,42982,21707,406137,76275,408589,395708,7177,5704,352990,6149,3513,56.89230501745895,35.54238687897536,0.7582453140922548,1.8924740530385353,2.902099421898318,0.011349531771444578,0.3631850166862265,1.6823869755671146,1.5935225565906972,13.53330607736392,33.967751884606834,13.417826838522725,15.414685229416364,7.7848069488376765,18.78060851387586,96.84744327429274,1.3960238772947877,1.3960238772947877,89.20466606689781,85.67646649017695,61.588359046283315
01099,21270,11544,9010,372,58,81,6,0,199,199,14718,2113,6952,1741,1335,648,21004,5869,21033,20923,70,40,18520,70,40,54.27362482369534,42.36013164080865,1.7489421720733427,0.27268453220498357,0.38081805359661497,0.028208744710860365,0,0.9355900329102022,0.9355900329102022,14.356570186166598,47.23467862481316,11.829052860442996,9.070525886669383,4.4027721157766,27.942296705389452,99.4770123139828,0.19017734036989492,0.19017734036989492,88.51503130526214,100,100
01101,226941,76937,131160,323,6362,7978,49,229,4209,3597,150570,19978,37648,18386,29531,20723,219309,42442,221812,211216,3752,6844,192222,3224,4107,33.90176301329421,57.79475722764948,0.14232774157159792,2.8033718014814424,3.5154511525021923,0.021591514975257887,0.10090728427212359,1.8546670720583764,1.584993456449033,13.268247326824733,25.003652786079567,12.210931792521752,19.61280467556618,13.763033804874809,19.352602948351414,95.22298162407805,3.0854958252934916,3.0854958252934916,91.00731005226876,85.9275053304904,60.00876680303916
01103,119213,90163,15132,565,760,9962,66,72,2501,2485,82478,13137,25075,12542,12670,5806,117005,17126,117389,111959,1518,3912,103016,1351,1734,75.63185223088085,12.693246541903989,0.4739416003288232,0.6375143650440808,8.356471190222543,0.05536308959593333,0.06039609774101818,2.097925561809534,2.084504206755975,15.92788379931618,30.40204660636776,15.206479303571863,15.36167220349669,7.039452945027764,14.636981325584378,95.37435364471969,3.3325098603787406,3.3325098603787406,92.0122544860172,88.99868247694334,44.325153374233125
01105,9293,2727,6441,3,8,110,0,4,0,0,5883,1010,2172,415,757,583,8468,2612,9135,8936,156,43,8111,156,22,29.344668029699772,69.31023350909287,0.03228236306897665,0.08608630151727106,1.183686645862477,0,0.04304315075863553,0,0,17.16811150773415,36.91993880673126,7.0542240353561105,12.867584565697774,9.90990990990991,30.845536136041567,97.8215654077723,0.4707170224411604,0.4707170224411604,90.76768128916741,100,51.162790697674424
01107,20243,10860,8065,28,12,985,12,8,276,270,14495,2680,5388,1951,1444,603,18506,4204,18561,18476,25,60,16831,20,13,53.64817467766635,39.84093266808279,0.13831941905843995,0.05927975102504569,4.865879563305834,0.05927975102504569,0.039519834016697127,1.363434273576051,1.333794398063528,18.48913418420145,37.17143842704381,13.459813728872025,9.962055881338392,4.160055191445326,22.71695666270399,99.54205053607026,0.32325844512687896,0.32325844512687896,91.0965576964711,80,21.666666666666668
01109,33333,18672,12194,188,734,750,3,18,774,774,19298,2901,6899,1932,2718,1862,31521,7701,33132,31717,263,1152,28870,236,796,56.01656016560166,36.582365823658236,0.5640056400564005,2.2020220202202023,2.2500225002250023,0.009000090000900008,0.054000540005400055,2.3220232202322024,2.3220232202322024,15.032645870038348,35.749818634055345,10.011400145092756,14.084361073686392,9.648668255777801,24.431331493290187,95.72920439454305,3.477001086562839,3.477001086562839,91.02374121133778,89.73384030418251,69.09722222222221
01111,22647,17052,4455,38,47,668,0,11,384,368,15776,3213,5502,2515,1513,1094,22139,3748,22393,22105,171,117,20119,171,70,75.29474102530136,19.671479666180954,0.16779264361725615,0.20753300657923787,2.9496180509559764,0,0.04857155473131099,1.69558881971122,1.6249392855565858,20.36637931034483,34.875760649087226,15.941937119675456,9.590517241379311,6.9345841784989855,16.92940060526672,98.71388380297415,0.5224847050417541,0.5224847050417541,91.01560732865867,100,59.82905982905983
01113,57952,26696,25158,153,506,3182,23,385,1859,1839,38920,6297,12237,7150,4453,2484,56885,11775,56218,54139,887,1192,48491,734,546,46.065709552733296,43.41178906681392,0.2640115958034235,0.8731363887355053,5.490750966316952,0.0396880176697957,0.6643429044726671,3.207827167310878,3.173315847598012,16.17934224049332,31.44141829393628,18.3710174717369,11.44141829393628,6.382322713257965,20.69965720312912,96.30189618983243,2.1203173360845278,2.1203173360845278,89.56759452520365,82.75084554678692,45.80536912751678
01115,87989,75556,8418,304,703,2133,11,22,842,842,61424,9488,21849,10528,6512,3368,85875,10484,85980,84610,667,703,77841,582,276,85.86982463717055,9.56710497903147,0.3454977326711294,0.7989635068019866,2.424166657195786,0.012501562695336917,0.025003125390673835,0.9569377990430622,0.9569377990430622,15.44673091951029,35.57078666319354,17.13988017712946,10.601719197707736,5.483198749674394,12.20844250363901,98.40660618748545,0.8176320074435914,0.8176320074435914,91.99976362132136,87.25637181409296,39.26031294452347
01117,213432,166190,25665,559,4399,12208,51,487,3946,3800,145427,10658,28835,20764,41301,21130,210328,15742,211801,199876,4607,7318,190581,4255,3853,77.86554968327148,12.024907230405937,0.26191011657108587,2.0610780014243413,5.719854567262641,0.0238951984707073,0.22817571873008732,1.8488324150080588,1.7804265527193675,7.328762884471248,19.827817392918785,14.27795388751745,28.399815715101045,14.529626548027533,7.484500399376212,94.36971496829571,3.4551300513217593,3.4551300513217593,95.34961676239269,92.35945300629477,52.650997540311565
01119,12797,3175,9203,9,274,68,0,42,26,26,8088,1076,2860,870,921,823,11907,3782,12666,12455,21,190,10950,13,115,24.810502461514417,71.91529264671406,0.07032898335547394,2.1411268265999843,0.5313745409080253,0,0.328201922325545,0.20317261858248029,0.20317261858248029,13.303659742828883,35.36102868447082,10.756676557863502,11.387240356083087,10.175568743818001,31.76282858822541,98.33412284857098,1.5000789515237645,1.5000789515237645,87.9164993978322,61.904761904761905,60.526315789473685
01121,80387,50344,26022,342,494,1842,23,78,1286,1198,55993,11014,18881,8528,5270,3107,76886,14653,77376,76281,356,739,69436,315,397,62.62704168584473,32.37090574346598,0.4254419246893154,0.6145272245512334,2.2914152785898216,0.02861159142647443,0.09703061440282633,1.599761155410701,1.4902907186485377,19.670315932348686,33.72028646437948,15.230475237976176,9.411890772060794,5.548907899201686,19.05808599745077,98.58483250620348,0.9550765095119934,0.9550765095119934,91.02659902203695,88.48314606741573,53.72124492557511
01123,40541,27922,10934,90,145,981,0,11,459,457,28667,5546,9376,4427,3394,1893,39978,7546,40016,39422,207,387,36498,188,65,68.87348610049087,26.970227670753065,0.22199748402851435,0.3576626131570509,2.4197725759108066,0,0.02713302582570731,1.1321871685454232,1.1272538911225674,19.34628667108522,32.706596434925174,15.442843687864094,11.839397216311438,6.603411588237345,18.87538145980289,98.515593762495,0.9671131547381048,0.9671131547381048,92.58282177464359,90.82125603864735,16.795865633074936
01125,207305,127593,66113,332,3335,7702,93,72,2181,1949,129056,15036,38580,15424,23726,15934,196790,34749,205775,197932,2451,5392,185237,2151,3473,61.54844311521671,31.891657220038105,0.16015050288222665,1.6087407443139337,3.7152987144545477,0.044861436048334584,0.034731434360000965,1.0520730324883627,0.940160632883915,11.650756260848004,29.893999504091244,11.95140094222663,18.384267294817754,12.346578229605752,17.657909446618223,96.18855546106184,2.620337747539789,2.620337747539789,93.58618111270538,87.76009791921665,64.41023738872403
01127,64110,57024,3953,98,313,1595,0,104,1023,1023,44782,8141,16796,8646,3293,1787,63036,11440,63390,62438,396,556,55478,351,112,88.94712213383248,6.165964748089222,0.15286226797691468,0.48822336608953365,2.487911402277336,0,0.1622211823428482,1.5956948993916704,1.5956948993916704,18.17917913447367,37.50614086016703,19.306864365146712,7.353400920012505,3.9904425885400387,18.148359667491594,98.49818583372772,0.8771099542514591,0.8771099542514591,88.85294211858164,88.63636363636364,20.14388489208633
01129,16541,10743,3894,1209,42,241,0,15,397,397,11346,1971,4886,1719,800,637,16342,3451,16418,15969,417,32,14480,390,7,64.94770570098542,23.541502932108095,7.3091106946375675,0.25391451544646637,1.4569856719666283,0,0.09068375551659513,2.4000967293392175,2.4000967293392175,17.371760973030142,43.0636347611493,15.150713907985194,7.050943063634761,5.614313414419179,21.117366295435076,97.26519673529054,0.19490802777439395,0.19490802777439395,90.6756841380174,93.5251798561151,21.875
01131,10681,2867,7410,10,3,57,0,0,334,334,7114,1675,2808,837,627,262,10352,3111,10413,10350,33,30,9278,1,0,26.84205598726711,69.37552663608277,0.09362419249133976,0.02808725774740193,0.5336578972006367,0,0,3.127048029210748,3.127048029210748,23.545122294068037,39.47146471745853,11.76553275231937,8.813606972167557,3.68287883047512,30.052163833075735,99.39498703543647,0.2881014116969173,0.2881014116969173,89.64251207729468,3.0303030303030303,0
01133,23784,22285,174,81,37,750,12,0,458,432,17156,3635,6556,2684,1252,949,23406,4127,23451,23094,71,286,20390,71,110,93.6974436596031,0.7315842583249244,0.34056508577194755,0.15556676757484023,3.153380423814329,0.050454086781029264,0,1.925664312142617,1.8163471241170535,21.187922592678945,38.21403590580555,15.64467241781301,7.297738400559571,5.53159244579156,17.63223105186704,98.47767685812971,1.2195641976887979,1.2195641976887979,88.29133108166623,100,38.46153846153847
02013,3385,447,109,1553,666,305,34,0,271,271,2616,380,1137,271,208,93,3378,465,3380,2463,258,659,1385,143,287,13.205317577548007,3.2200886262924664,45.87887740029542,19.67503692762186,9.010339734121123,1.0044313146233381,0,8.005908419497784,8.005908419497784,14.525993883792049,43.46330275229357,10.359327217125381,7.951070336391437,3.555045871559633,13.765541740674955,72.86982248520711,19.497041420118343,19.497041420118343,56.2322371092164,55.42635658914728,43.55083459787557
02016,5698,1358,191,597,2258,801,151,4,346,330,4127,435,1611,424,575,128,5454,373,5473,3103,926,1444,2528,831,1155,23.832923832923832,3.3520533520533515,10.477360477360477,39.62793962793963,14.057564057564056,2.65005265005265,0.0702000702000702,6.0723060723060724,5.7915057915057915,10.540344075599709,39.035619093772716,10.273806639205233,13.932638720620306,3.1015265325902592,6.839017235056839,56.69651014069066,26.384067239174126,26.384067239174126,81.46954560103126,89.74082073434126,79.98614958448753
02020,293531,169960,15486,21640,27683,26927,7088,875,24189,23555,191870,11701,44936,30914,42593,26689,286504,25861,282365,250892,18904,12569,224591,16270,9847,57.90189111201202,5.275763036953507,7.372304799152389,9.431031134701275,9.173477418058058,2.41473643328984,0.2980945794481673,8.240696894024822,8.024706078744664,6.0983999583051025,23.420023974566114,16.111950800020846,22.19888466148955,13.909939021212278,9.026401027559825,88.8537885361146,4.451330724416978,4.451330724416978,89.51700333211102,86.06644096487516,78.3435436391121
02050,18134,1764,134,14960,195,471,39,0,571,571,9801,1871,4550,1024,731,433,17622,4980,17878,17466,193,219,13955,156,130,9.72758354472262,0.7389434211977501,82.49696702327121,1.0753281129370245,2.5973309804786586,0.21506562258740486,0,3.1487812948053384,3.1487812948053384,19.089888786858484,46.42383430262218,10.447913478216508,7.458422609937762,4.417916539128661,28.26012938372489,97.69549166573442,1.224969235932431,1.224969235932431,79.89808771327151,80.82901554404145,59.3607305936073
02060,875,445,5,299,2,32,2,0,90,90,635,38,235,77,120,23,850,61,860,841,6,13,670,4,10,50.857142857142854,0.5714285714285714,34.17142857142857,0.2285714285714286,3.6571428571428575,0.2285714285714286,0,10.285714285714285,10.285714285714285,5.984251968503937,37.00787401574803,12.125984251968504,18.89763779527559,3.622047244094488,7.1764705882352935,97.79069767441861,1.5116279069767442,1.5116279069767442,79.66706302021403,66.66666666666666,76.92307692307693
02068,2246,1892,26,49,58,7,0,5,209,209,1627,25,423,173,427,241,2170,354,2188,2015,44,129,1639,44,101,84.23864648263579,1.157613535173642,2.1816562778272486,2.5823686553873553,0.3116651825467498,0,0.22261798753339268,9.305431878895815,9.305431878895815,1.5365703749231714,25.99877074370006,10.633066994468347,26.244622003687766,14.812538414259373,16.31336405529954,92.09323583180988,5.8957952468007315,5.8957952468007315,81.33995037220843,100,78.29457364341084
02070,4961,764,79,3518,67,184,3,0,346,346,2895,396,1078,369,260,379,4908,843,4942,4827,92,23,3800,85,23,15.400120943358194,1.592420882886515,70.91312235436405,1.3505341664986898,3.7089296512799836,0.060471679096956256,0,6.9744003225156215,6.9744003225156215,13.678756476683937,37.236614853195164,12.746113989637307,8.981001727115718,13.09153713298791,17.1760391198044,97.67300687980574,0.4653986240388507,0.4653986240388507,78.72384503832608,92.3913043478261,100
02090,99072,69282,4236,7204,3064,7972,506,134,6801,6547,61846,3406,13993,11495,11741,7661,94778,7575,91918,87046,2773,2099,78603,2619,1707,69.93095930232558,4.275678294573644,7.271479328165374,3.092700258397933,8.046673126614987,0.5107396640826873,0.13525516795865633,6.864704457364342,6.608325258397933,5.507227629919478,22.62555379490994,18.586489021116968,18.984251204604988,12.387219868706142,7.992361096456984,94.6996235775365,2.283557083487456,2.283557083487456,90.30053075385428,94.44644789037145,81.32444020962363
02100,2518,1952,0,219,33,113,4,0,197,197,1850,46,558,204,303,322,2470,278,2513,2384,83,46,2059,83,35,77.52184273232724,0,8.697378872120732,1.3105639396346307,4.487688641779189,0.15885623510722796,0,7.823669579030977,7.823669579030977,2.4864864864864864,30.162162162162158,11.027027027027026,16.37837837837838,17.405405405405403,11.25506072874494,94.866693195384,1.8304814962196578,1.8304814962196578,86.36744966442953,100,76.08695652173914
02105,2139,937,65,769,34,146,0,0,188,188,1711,107,659,248,266,99,2138,221,2136,2016,36,84,1535,31,42,43.80551659654044,3.0388031790556336,35.95137914913511,1.5895278167367928,6.825619448340346,0,0,8.789153810191678,8.789153810191678,6.253652834599649,38.51548801870251,14.494447691408533,15.54646405610754,5.786090005844535,10.336763330215154,94.3820224719101,3.932584269662921,3.932584269662921,76.14087301587301,86.11111111111111,50
02110,32227,20844,316,3305,2079,2186,320,15,3182,3142,22561,818,4875,3191,5540,3126,31783,2440,31496,28686,1637,1173,26100,1372,715,64.67868557420796,0.9805442641263536,10.255375927017718,6.451112421261675,6.783132156266484,0.9929562168368138,0.046544822664225646,9.873708381171067,9.749588854066465,3.6257258100261516,21.608084748016488,14.143876601214487,24.55564912902797,13.855768804574264,7.677060063555989,91.07823215646431,3.7242824485648973,3.7242824485648973,90.98514955030328,83.81185094685401,60.954816709292416
02122,58464,46726,313,4514,917,2428,195,352,3019,3019,40651,2977,12702,6976,6126,3869,57233,6913,57367,55459,1089,819,46708,1025,474,79.92268746579091,0.5353721948549535,7.720990695128627,1.5684865900383143,4.152983032293378,0.33353858784893264,0.60207991242474,5.1638615216201424,5.1638615216201424,7.323313079629037,31.246463801628494,17.160709453641974,15.069739981796266,9.517601043024772,12.078695857285132,96.6740460543518,1.4276500427074799,1.4276500427074799,84.22077570818082,94.12304866850322,57.87545787545788
02130,13800,8827,104,1853,1101,727,27,56,1112,1098,9642,697,2864,1786,1664,773,13617,1304,13495,12266,768,461,10832,723,403,63.96376811594203,0.7536231884057971,13.427536231884057,7.978260869565218,5.268115942028985,0.1956521739130435,0.4057971014492754,8.057971014492754,7.956521739130435,7.228790707322133,29.703381041277744,18.523127981746526,17.257830325658578,8.017008919311346,9.576264962914005,90.89292330492775,3.4160800296406078,3.4160800296406078,88.30914723626285,94.140625,87.41865509761388
02150,13451,6595,28,1610,3052,1198,45,59,889,839,8934,912,2653,1307,1490,1011,13195,1029,12812,10151,1208,1453,8379,1111,1119,49.02981190989518,0.20816296186157163,11.969370307040368,22.689762842911307,8.906401011077243,0.33454761727752585,0.43862909820831164,6.609174039104899,6.237454464352092,10.208193418401612,29.695545108573988,14.629505260801432,16.67785986120439,11.316319677635997,7.79840848806366,79.2304089915704,11.34093037777084,11.34093037777084,82.5435917643582,91.97019867549669,77.01307639366827
02158,8250,295,8,7582,11,93,5,3,253,253,4010,847,2246,277,111,46,8190,3195,8236,8193,3,40,6587,1,6,3.5757575757575757,0.09696969696969697,91.90303030303029,0.13333333333333333,1.1272727272727272,0.06060606060606061,0.03636363636363636,3.0666666666666664,3.0666666666666664,21.122194513715712,56.00997506234414,6.907730673316709,2.7680798004987532,1.14713216957606,39.010989010989015,99.47790189412336,0.48567265662943176,0.48567265662943176,80.39790064689369,33.33333333333333,15
02164,1393,292,16,972,23,2,5,1,82,82,918,110,406,89,75,73,1384,229,1393,1362,8,23,904,3,21,20.96195262024408,1.148600143575018,69.77745872218235,1.6511127063890882,0.14357501794687724,0.3589375448671931,0.07178750897343862,5.886575735821967,5.886575735821967,11.982570806100219,44.226579520697165,9.694989106753813,8.169934640522875,7.952069716775599,16.546242774566476,97.77458722182341,1.6511127063890882,1.6511127063890882,66.37298091042585,37.5,91.30434782608695
02170,105369,83473,1207,6366,1446,5198,237,106,7502,7170,68186,4808,22553,12500,9693,5032,103218,10624,103269,99794,2089,1386,85222,1791,935,79.21969459708264,1.145498201558333,6.041625145915782,1.3723201321071663,4.933139728003493,0.22492383907980526,0.1005988478584783,7.119741100323624,6.804657916464994,7.051300853547648,33.07570469011234,18.332208957850586,14.215528114275658,7.379814038072332,10.292778391365848,96.63500179143789,1.3421259041919646,1.3421259041919646,85.3979197146121,85.73480134035424,67.46031746031747
02180,9988,1464,83,7426,153,274,14,0,575,573,5520,852,2270,686,434,457,9653,2080,9761,9510,87,164,7582,63,97,14.657589106928315,0.8309971966359633,74.34921906287545,1.5318382058470164,2.7432919503404087,0.14016820184221065,0,5.756908289947937,5.736884261113336,15.434782608695652,41.1231884057971,12.427536231884059,7.86231884057971,8.278985507246377,21.54770537656687,97.42854215756583,1.6801557217498209,1.6801557217498209,79.72660357518401,72.41379310344827,59.14634146341463
02185,9792,3027,141,4977,527,199,182,0,744,734,6505,668,2795,826,736,339,9689,983,9732,9116,319,297,7353,304,268,30.912990196078432,1.4399509803921569,50.82720588235294,5.381944444444445,2.0322712418300655,1.8586601307189543,0,7.598039215686274,7.495915032679738,10.26902382782475,42.966948501152956,12.69792467332821,11.314373558800922,5.211375864719447,10.145525854061306,93.67036580353472,3.0517879161528976,3.0517879161528976,80.66037735849056,95.29780564263322,90.23569023569024
02188,7715,831,83,6332,77,112,8,0,273,271,4209,735,1964,403,332,225,7641,1995,7694,7579,65,50,5647,50,19,10.771224886584575,1.0758263123784835,82.07388204795852,0.9980557355800388,1.4517174335709657,0.10369410239792613,0,3.538561244329229,3.512637718729747,17.46258018531718,46.66191494416726,9.574720836303161,7.887859349014017,5.345687811831789,26.109148017275224,98.5053288276579,0.6498570314530803,0.6498570314530803,74.50851035756696,76.92307692307693,38
02195,3257,2133,33,238,149,381,19,6,300,296,2195,227,696,243,498,125,3244,186,3247,2961,154,132,2671,152,113,65.48971446116057,1.013202333435677,7.307338041142156,4.574762050967148,11.697881486030088,0.5833589192508444,0.184218606079214,9.2109303039607,9.08811789990789,10.341685649202734,31.70842824601367,11.070615034168565,22.687927107061505,5.694760820045558,5.733662145499383,91.19186941792424,4.065291037881122,4.065291037881122,90.20601148260722,98.7012987012987,85.60606060606061
02198,6407,2900,29,2466,91,247,40,7,636,618,4457,410,1689,595,562,252,6348,1098,6407,6206,106,95,4649,101,76,45.262993600749176,0.4526299360074918,38.489152489464644,1.4203215233338535,3.855158420477603,0.6243171531137818,0.10925550179491181,9.92664273450913,9.645700015607929,9.199012788871439,37.89544536683868,13.349786852142698,12.609378505721336,5.654027372672201,17.296786389413988,96.86280630560324,1.4827532386452318,1.4827532386452318,74.91137608765712,95.28301886792453,80
02220,8640,5320,61,1063,575,584,8,20,1034,984,6146,325,1683,1125,1240,811,8438,731,8396,7697,358,341,6447,333,246,61.57407407407407,0.7060185185185185,12.30324074074074,6.6550925925925934,6.7592592592592595,0.0925925925925926,0.23148148148148145,11.967592592592592,11.38888888888889,5.287992190042304,27.38366417181907,18.304588350146435,20.175724048161406,13.195574357305565,8.663190329461958,91.67460695569318,4.061457837065269,4.061457837065269,83.75990645706119,93.01675977653632,72.14076246334311
02230,1107,909,37,56,9,63,0,3,33,27,867,46,253,94,215,42,1098,70,1107,1009,63,35,833,52,20,82.11382113821138,3.342366757000903,5.058717253839205,0.8130081300813009,5.691056910569105,0,0.27100271002710025,2.9810298102981028,2.4390243902439024,5.3056516724336795,29.18108419838524,10.841983852364475,24.798154555940023,4.844290657439446,6.375227686703097,91.1472448057814,3.1616982836495033,3.1616982836495033,82.55698711595639,82.53968253968253,57.14285714285714
